INCIDENT_KEY,_addr,_desc,INC_DATE
AZ_08293_06142020_2013106_0,210 S ROOSEVELT ST Tempe AZ 85281,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Cooking area, kitchen
Heat Source: Radiated, conducted heat from operating equipment
Item First Ignited: Appliance housing or casing
Type of Material: Fiberboard, particleboard, and hardboard
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Accidentally turned on, not turned off
Equipment Involved: Range, stove with/without oven, cooking surface
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 3600.0
Fire Origin (starting story): 2.0
Item Contributing Most to Spread: Undetermined
Type Material Contributing Most To Spread: Undetermined
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: None Present",2020-06-14
AZ_08293_06202020_2013580_0,6726 S BRITTANY LN Tempe AZ 85283,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Acres Burned: 0.0
Area of Origin: Common room, den, family room, living room, lounge
Heat Source: Undetermined
Item First Ignited: Undetermined
Type of Material: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Equipment Involved: Undetermined
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1330.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Undetermined
Type Material Contributing Most To Spread: Undetermined
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: None Present",2020-06-20
AZ_08052_06202020_2011833_0,6726 S BRITTANY LN Tempe AZ 85283,"Number of Residential Units: 1.0
Area of Origin: Common room, den, family room, living room, lounge
Heat Source: Heat source: other
Item First Ignited: Item First Ignited, Other
Type of Material: Type of material first ignited, other
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2020-06-20
AZ_08293_06222020_2013744_0,1825 N SCOTTSDALE RD Tempe AZ 85281,"Area of Origin: Other
Heat Source: Heat source: other
Item First Ignited: Item First Ignited, Other
Type of Material: Type of material first ignited, other
Cause of Ignition: Intentional
Factors Contributing To Ignition #1: Misuse of material or product, other
Human Factors #1: Asleep
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: Under construction
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 1.0
Total Square Feet: 1.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Fire too small to operate
AES Presence: Present",2020-06-22
AZ_08293_06222020_2013774_0,5075 S PRIEST DR Tempe AZ 85282,"Number of Residential Units: 3.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Other factor contributed to ignition
Human Factors #5: Physically disabled",2020-06-22
AZ_08293_06232020_2013821_0,1722 N CAMELLIA ST Tempe AZ 85281,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1300.0
Fire Origin (starting story): 1.0
Detector Presence: Undetermined
AES Presence: Undetermined",2020-06-23
AZ_08293_06232020_2013838_0,3121 S PARK DR Tempe AZ 85282,"Not Residential Flag: Y
Number of Buildings Involved: 1.0
On Site Materials #1: Construction supplies, other
Material Storage Use #1: Bulk storage or warehousing
Area of Origin: Roof surface: exterior
Heat Source: Heat from direct flame, convection currents
Item First Ignited: Structural component or finish, other
Type of Material: Plywood
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Heat source too close to combustibles.
Fire Spread: Confined to floor of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 5280.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Structural component or finish, other
Type Material Contributing Most To Spread: Plywood
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Fire too small to operate
AES Presence: None Present",2020-06-23
AZ_08293_06232020_2013890_0,909 W GROVE Tempe AZ 85283,"Number of Residential Units: 20.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 3.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 400.0
Fire Origin (starting story): 2.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Fire too small to operate
AES Presence: Present",2020-06-23
AZ_08293_06242020_2013911_0,1625 W FOUNTAINHEAD Tempe AZ 85282,"Area of Origin: Engine area, running gear, wheel area
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Undetermined",2020-06-24
AZ_08293_06242020_2013915_0,3422 S CUTLER DR Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Open area - outside; included are farmland, field
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation",2020-06-24
AZ_08293_06242020_2013919_0,1142 E WESTCHESTER DR Tempe AZ 85283,"Number of Residential Units: 1.0
Number of Buildings Involved: 0.0
Less Than One Acre: Y
Area of Origin: Outside area, other
Heat Source: Heat from other open flame or smoking materials
Item First Ignited: Light vegetation - not crop, including grass
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Flammable or combustible liquid, other
Cause of Ignition: Intentional",2020-06-24
AZ_08293_06262020_2014162_0,987 W WASHINGTON ST Tempe AZ 85281,"Number of Residential Units: 1.0
Area of Origin: Corridor, mall
Heat Source: Undetermined
Item First Ignited: Box, carton, bag, basket, barrel
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Wood or paper, processed, other
Cause of Ignition: Intentional
Fire Spread: Confined to object of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 4.0
Building Height: Stories Below Grade: 1.0
Total Square Feet: 219483.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: More than 1 type present
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: Present
AES Type: Wet pipe sprinkler
AES Operation: Operated and Effective
Number of Sprinklers Operating: 1.0",2020-06-26
AZ_08293_06272020_2014213_0,2507 W GENEVA DR Tempe AZ 85282,"Not Residential Flag: Y
Number of Buildings Involved: 1.0
On Site Materials #1: Flammable liquid, not gasoline
Material Storage Use #1: Processing or manufacturing
Area of Origin: Laboratory
Heat Source: Chemical reaction
Item First Ignited: Undetermined
Type of Material: Undetermined
Cause of Ignition: Unintentional
Suppression Factors #1: Hazardous chemical, corrosive material, or oxidize
Suppression Factors #2: Flammable/combustible liquid hazard
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 38580.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Flammable liquid/gas - uncontained
Type Material Contributing Most To Spread: Volatile solid or chemical, other
Detector Presence: Detectors Present
Detector Type: More than 1 type present
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: Present
AES Type: Wet pipe sprinkler
AES Operation: Operated and Effective
Number of Sprinklers Operating: 3.0",2020-06-27
AZ_08293_06292020_2014376_0,2100 N SCOTTSDALE RD Tempe AZ 85281,"Number of Residential Units: 8.0
Number of Buildings Involved: 1.0
Area of Origin: Cooking area, kitchen
Heat Source: Spark, ember or flame from operating equipment
Item First Ignited: Flammable liquid/gas - uncontained
Type of Material: Natural gas
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Undetermined
Equipment Involved: Oven, rotisserie
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 3133.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Flammable liquid/gas - uncontained
Type Material Contributing Most To Spread: Natural gas
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: None Present",2020-06-29
AZ_08293_07012020_2014537_0,1354 W 15TH ST Tempe AZ 85281,"Number of Residential Units: 0.0
Area of Origin: Engine area, running gear, wheel area
Heat Source: Heat source: other
Item First Ignited: Item First Ignited, Other
Type of Material: Type of material first ignited, other
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Other factor contributed to ignition",2020-07-01
AZ_08293_07012020_2014546_0,1750 S PRICE RD Tempe AZ 85281,"Number of Residential Units: 1.0
Not Residential Flag: Y
Number of Buildings Involved: 1.0
Area of Origin: Cooking area, kitchen
Heat Source: Heat from powered equipment, other
Item First Ignited: Structural component or finish, other
Type of Material: Plastic
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Other factor contributed to ignition
Human Factors #3: Unattended or unsupervised person
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 700.0
Fire Origin (starting story): 1.0
Detector Presence: None Present
AES Presence: None Present",2020-07-01
AZ_08293_07012020_2014545_0,1130 W ELLIOT RD Tempe AZ 85283,"Area of Origin: Multiple areas
Heat Source: Undetermined
Item First Ignited: Flammable liquid/gas - uncontained
Type of Material: Gasoline
Cause of Ignition: Intentional",2020-07-01
AZ_08293_07022020_2014628_0,831 E GUADALUPE RD Tempe AZ 85283,"Not Residential Flag: Y
Number of Buildings Involved: 1.0
Area of Origin: Exterior, exposed surface
Heat Source: Chemical reaction
Item First Ignited: Linen; other than bedding
Type of Material: Type of material first ignited, other
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Abandoned or discarded materials or products
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 5000.0
Fire Origin (starting story): 1.0
Detector Presence: Undetermined
AES Presence: Present
AES Type: Wet pipe sprinkler
AES Operation: Fire too small to Operate
Number of Sprinklers Operating: 0.0",2020-07-02
AZ_08293_07032020_2014684_0,4630 S LAKESHORE DR Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Corridor, mall
Heat Source: Heat from powered equipment, other
Item First Ignited: Structural component or finish, other
Type of Material: Combustible metal, included are magnesium
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Abandoned or discarded materials or products
Human Factors #6: Multiple persons involved
Fire Spread: Confined to floor of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 10000.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire Only
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: None Present",2020-07-03
AZ_08293_07042020_2014845_0,4500 S COLLEGE AVE Tempe AZ 85282,"Not Residential Flag: Y
Area of Origin: Vehicle area, other
Heat Source: Fireworks
Item First Ignited: Rubbish, trash, or waste
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Misuse of material or product, other
Human Factors #2: Possibly impaired by alcohol or drugs
Human Factors #3: Unattended or unsupervised person",2020-07-04
AZ_08293_07052020_2014870_0,314 E LOMA VISTA DR Tempe AZ 85282,"Number of Residential Units: 0.0
Number of Buildings Involved: 1.0
Area of Origin: Common room, den, family room, living room, lounge
Heat Source: Undetermined
Item First Ignited: Item First Ignited, Other
Type of Material: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Suppression Factors #1: Significant/unusual fuel load from contents
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: Idle, not routinely used
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 2500.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Undetermined
Type Material Contributing Most To Spread: Undetermined
Detector Presence: Undetermined
AES Presence: None Present",2020-07-05
AZ_08052_07052020_2013002_0,314 E LOMA VISTA DR Tempe AZ 85282,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Type of Material: Undetermined
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Undetermined",2020-07-05
AZ_08293_07102020_2015309_0,2054 E WILDERMUTH AVE Tempe AZ 85281,"Number of Buildings Involved: 1.0
Less Than One Acre: Y
Area of Origin: Outside area, other
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2020-07-10
AZ_08293_07112020_2015406_0,2300 W BASELINE RD Tempe AZ 85282,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2020-07-11
AZ_08293_07152020_2015734_0,800 N MILLER RD Tempe AZ 85281,"Area of Origin: Undetermined
Heat Source: Arcing
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Structure Type: Structure type, other",2020-07-15
AZ_08293_07192020_2016116_0,1422 E WILLIAMS ST Tempe AZ 85281,"Number of Residential Units: 0.0
Not Residential Flag: Y
Area of Origin: Engine area, running gear, wheel area
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Other factor contributed to ignition",2020-07-19
AZ_08293_07192020_2016112_0,2100 S PRIEST DR Tempe AZ 85282,"Area of Origin: Function area, other
Heat Source: Radiated, conducted heat from operating equipment
Item First Ignited: Item First Ignited, Other
Type of Material: Wood pulp
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Misuse of material or product, other
Human Factors #3: Unattended or unsupervised person",2020-07-19
AZ_08052_07192020_2014048_0,1900 E WATSON DR Tempe AZ 85283,"Area of Origin: Common room, den, family room, living room, lounge
Heat Source: Heat source: other
Item First Ignited: Structural component or finish, other
Type of Material: Type of material first ignited, other
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Heat source too close to combustibles.
Human Factors #3: Unattended or unsupervised person",2020-07-19
AZ_08293_07192020_2016135_0,1909 E CONCORDA DR Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Structure Type: Structure type, other",2020-07-19
AZ_08293_07192020_2016117_0,1900 E WATSON DR Tempe AZ 85283,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Courtyard, patio, porch, terrace
Heat Source: Undetermined
Item First Ignited: Undetermined
Type of Material: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Equipment Involved: Undetermined
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1365.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Structural member or framing
Type Material Contributing Most To Spread: Sawn wood, including all finished lumber
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: No occupants
AES Presence: None Present",2020-07-19
AZ_08293_07192020_2016119_0,601 W RIO SALADO Tempe AZ 85281,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Cooking area, kitchen
Heat Source: Radiated, conducted heat from operating equipment
Item First Ignited: Flammable liquid/gas in container or pipe
Type of Material: Undetermined
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Mechanical failure, malfunction, other
Equipment Involved: Range, stove with/without oven, cooking surface
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 5.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1000.0
Fire Origin (starting story): 4.0
Item Contributing Most to Spread: Flammable liquid/gas in container or pipe
Type Material Contributing Most To Spread: Flammable gas, other
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: Present
AES Type: Wet pipe sprinkler
AES Operation: Fire too small to Operate",2020-07-19
AZ_08293_07192020_2016128_0,1329 W LAIRD ST Tempe AZ 85281,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Courtyard, patio, porch, terrace
Heat Source: Spark, ember or flame from operating equipment
Item First Ignited: Cooking materials, including edible materials
Type of Material: Cooking oil, transformer or lubricating oil
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Heat source too close to combustibles.
Factors Contributing To Ignition #2: Equipment unattended
Equipment Involved: Grill, hibachi, barbecue
Fire Spread: Confined to floor of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1260.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Exterior wall covering or finish
Type Material Contributing Most To Spread: Sawn wood, including all finished lumber
Detector Presence: Undetermined
AES Presence: None Present",2020-07-19
AZ_08293_07202020_2016196_1,334 E BEATRYCE ST Tempe AZ 85281,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Type of Material: Undetermined
Cause of Ignition: Cause, other
Factors Contributing To Ignition #1: Exposure fire
Fire Spread: Beyond building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1148.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Structural member or framing
Type Material Contributing Most To Spread: Sawn wood, including all finished lumber
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Failed to Operate
Detector Failure Reason: Battery missing or disconnected
AES Presence: None Present",2020-07-20
AZ_08293_07242020_2016532_0,1020 E REDONDO DR Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Structure Type: Structure type, other",2020-07-24
AZ_08293_07272020_2016731_0,4610 S RURAL RD Tempe AZ 85282,"Number of Residential Units: 24.0
Number of Buildings Involved: 1.0
Area of Origin: Bedroom - < 5 persons; included are jail or prison
Heat Source: Cigarette
Item First Ignited: Rubbish, trash, or waste
Type of Material: Multiple types of material
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Abandoned or discarded materials or products
Factors Contributing To Ignition #2: Heat source too close to combustibles.
Human Factors #1: Asleep
Human Factors #2: Possibly impaired by alcohol or drugs
Human Factors #5: Physically disabled
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 15940.0
Fire Origin (starting story): 2.0
Item Contributing Most to Spread: Rubbish, trash, or waste
Type Material Contributing Most To Spread: Multiple types of material
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Operated
Detector Effectiveness: Occupants failed to respond
AES Presence: None Present",2020-07-27
AZ_08293_07272020_2016721_0,615 S HARDY DR Tempe AZ 85281,"Number of Residential Units: 4.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: Undetermined
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 500.0
Fire Origin (starting story): 2.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Failed to Operate
Detector Failure Reason: Undetermined
AES Presence: None Present",2020-07-27
AZ_08052_07272020_2014617_0,4610 S RURAL RD Tempe AZ 85282,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2020-07-27
AZ_08293_07292020_2016857_0,600 S PRICE RD Tempe AZ 85281,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2020-07-29
AZ_08293_07312020_2016993_0,80 W RIO SALADO Tempe AZ 85281,"Area of Origin: Vehicle area, other
Heat Source: Hot or smoldering object, other
Item First Ignited: Undetermined
Cause of Ignition: Cause under investigation
Factors Contributing To Ignition #1: Other factor contributed to ignition",2020-07-31
AZ_08293_08032020_2017336_0,4130 S MILL AVE Tempe AZ 85282,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Bathroom, checkroom, lavatory, locker room
Heat Source: Heat from powered equipment, other
Item First Ignited: Appliance housing or casing
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Type of material first ignited, other
Cause of Ignition: Failure of equipment or heat source
Equipment Involved: Undetermined
Fire Spread: Confined to object of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 800.0
Fire Origin (starting story): 2.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire Only
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: None Present",2020-08-03
AZ_08293_08032020_2017305_0,1297 W KELLY LN Tempe AZ 85284,"Number of Residential Units: 2.0
Number of Buildings Involved: 1.0
Area of Origin: Attic: vacant, crawl space above top story, cupola
Heat Source: Spark, ember or flame from operating equipment
Item First Ignited: Structural component or finish, other
Type of Material: Wood or paper, processed, other
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Heat source too close to combustibles.
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1500.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Structural member or framing
Type Material Contributing Most To Spread: Sawn wood, including all finished lumber
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire Only
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: None Present",2020-08-03
AZ_08293_08052020_2017454_0,440 E ALAMEDA DR Tempe AZ 85282,"Number of Residential Units: 1.0
Less Than One Acre: Y
Area of Origin: Outside area, other
Heat Source: Heat from other open flame or smoking materials
Item First Ignited: Storage supplies, other
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Natural product, other
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Abandoned or discarded materials or products",2020-08-05
AZ_08293_08062020_2017520_0,911 W MALIBU DR Tempe AZ 85282,"Number of Residential Units: 2.0
Area of Origin: Attic: vacant, crawl space above top story, cupola
Heat Source: Spark, ember or flame from operating equipment
Item First Ignited: Insulation within structural area
Type of Material: Flammable or combustible liquid, other
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Cutting, welding too close to combustible
Human Factors #6: Multiple persons involved
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1000.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Fire too small to operate
AES Presence: None Present",2020-08-06
AZ_08293_08082020_2017764_0,01 E RIO SALADO Tempe AZ 85281,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2020-08-08
AZ_08293_08092020_2017794_0,209 E COLGATE DR Tempe AZ 85283,"Number of Residential Units: 0.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2020-08-09
AZ_08293_08102020_2017825_0,2608 W RIVIERA DR Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Confined To Origin: Fire Spread was Confined to Object of Origin
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to object of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1258.0
Fire Origin (starting story): 1.0
Detector Presence: None Present
AES Presence: None Present",2020-08-10
AZ_08293_08102020_2017691_0,3875 S PRIEST DR Tempe AZ 85282,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Undetermined",2020-08-10
AZ_08293_08122020_2018001_0,918 E BASELINE RD Tempe AZ 85282,"Not Residential Flag: Y
Number of Buildings Involved: 0.0
Area of Origin: Chute/container - trash, rubbish, waste
Heat Source: Undetermined
Item First Ignited: Multiple items first ignited
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Multiple types of material
Cause of Ignition: Unintentional",2020-08-12
AZ_08293_08152020_2018238_0,65 S MCCLINTOCK DR Tempe AZ 85281,"Not Residential Flag: Y
Area of Origin: Other
Heat Source: Heat source: other
Item First Ignited: Item First Ignited, Other
Type of Material: Type of material first ignited, other
Cause of Ignition: Cause under investigation
Factors Contributing To Ignition #1: Other factor contributed to ignition",2020-08-15
AZ_08293_08152020_2018202_0,3425 S PRIEST DR Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Other
Heat Source: Heat source: other
Item First Ignited: Item First Ignited, Other
Type of Material: Type of material first ignited, other
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Other factor contributed to ignition
Human Factors #6: Multiple persons involved
Fire Spread: Confined to floor of origin
Structure Type: Enclosed building
Structure Status: Other
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 500.0
Fire Origin (starting story): 2.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: None Present",2020-08-15
