INCIDENT_KEY,_addr,_desc,INC_DATE
AZ_08293_06172021_2114493_0,1876 E AUBURN DR Tempe AZ 85283,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Courtyard, patio, porch, terrace
Heat Source: Undetermined
Item First Ignited: Undetermined
Type of Material: Undetermined
Cause of Ignition: Cause undetermined after investigation
Suppression Factors #1: Roof assembly combustible
Suppression Factors #2: Significant/unusual fuel load from contents
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 2684.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Structural member or framing
Type Material Contributing Most To Spread: Sawn wood, including all finished lumber
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Unknown
Detector Operation: Undetermined
AES Presence: None Present",2021-06-17
AZ_08293_06182021_2114515_0,2401 W SOUTHERN AVE Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause under investigation
Fire Spread: Confined to building of origin
Structure Type: Open structure
Structure Status: Undetermined
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 800.0
Fire Origin (starting story): 1.0
Detector Presence: None Present
AES Presence: None Present",2021-06-18
AZ_08293_06202021_2114781_0,960 E UNIVERSITY DR Tempe AZ 85281,"Area of Origin: Cargo/trunk area - all vehicles
Heat Source: Heat source: other
Item First Ignited: Upholstered sofa, chair, vehicle seats
Type of Material: Type of material first ignited, other
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Other factor contributed to ignition",2021-06-20
AZ_08293_06212021_2114868_0,1039 W YALE DR Tempe AZ 85283,"Number of Residential Units: 1.0
Area of Origin: Duct: hvac, cable, exhaust, heating, or AC
Heat Source: Heat from powered equipment, other
Item First Ignited: Pipe, duct, conduit or hose
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Type of material first ignited, other
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Mechanical failure, malfunction, other
Fire Spread: Confined to object of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1300.0
Fire Origin (starting story): 1.0
Detector Presence: Undetermined
AES Presence: Undetermined",2021-06-21
AZ_08293_06212021_2114926_0,26 W SECRETARIAT DR Tempe AZ 85284,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Attic: vacant, crawl space above top story, cupola
Heat Source: Heat source: other
Item First Ignited: Structural member or framing
Type of Material: Sawn wood, including all finished lumber
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 2200.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Undetermined
Type Material Contributing Most To Spread: Undetermined
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: No occupants
AES Presence: None Present",2021-06-21
AZ_08293_06232021_2115125_0,416 E DEL RIO DR Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Fire Spread: Confined to floor of origin
Structure Type: Structure type, other
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1200.0
Fire Origin (starting story): 1.0",2021-06-23
AZ_08293_06232021_2115165_0,1700 E DON CARLOS AVE Tempe AZ 85281,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Fire Spread: Confined to floor of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 700.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Fire too small to operate
AES Presence: Present",2021-06-23
AZ_08293_06282021_2115593_0,2404 W 12TH ST Tempe AZ 85281,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Outside area, other
Heat Source: Match
Item First Ignited: Tarpaulin or tent
Type of Material: Fabric, textile, fur, other
Cause of Ignition: Intentional
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Beyond building of origin
Structure Type: Tent
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Item Contributing Most to Spread: Furniture, utensils, other
Type Material Contributing Most To Spread: Fabric, textile, fur, other
Detector Presence: None Present
AES Presence: None Present",2021-06-28
AZ_08293_06292021_2115742_0,2121 S RURAL RD Tempe AZ 85282,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation",2021-06-29
AZ_08293_07042021_2116222_0,1727 E LAGUNA DR Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause under investigation
Factors Contributing To Ignition #1: Undetermined",2021-07-04
AZ_08293_07042021_2116214_0,615 W YALE DR Tempe AZ 85283,"Number of Residential Units: 1.0
Not Residential Flag: Y
Less Than One Acre: Y
Area of Origin: Outside area, other
Heat Source: Explosive, fireworks, other
Item First Ignited: Light vegetation - not crop, including grass
Type of Material: Natural product, other
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Misuse of material or product, other
Human Factors #6: Multiple persons involved
Suppression Factors #1: Violation of fire, building or life safety code",2021-07-04
AZ_08293_07042021_2116122_0,1886 E DON CARLOS AVE Tempe AZ 85281,"Number of Residential Units: 1.0
Area of Origin: Other
Heat Source: Heat from powered equipment, other
Item First Ignited: Item First Ignited, Other
Type of Material: Undetermined
Cause of Ignition: Cause undetermined after investigation
Fire Spread: Confined to building of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1000.0
Fire Origin (starting story): 1.0
Detector Presence: Undetermined
AES Presence: Present",2021-07-04
AZ_08293_07052021_2116236_0,3301 S TERRACE RD Tempe AZ 85282,"Area of Origin: Outside area, other
Heat Source: Undetermined
Item First Ignited: Rubbish, trash, or waste
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2021-07-05
AZ_08293_07072021_2116487_0,1509 E WATSON DR Tempe AZ 85283,"Number of Residential Units: 1.0
Number of Buildings Involved: 0.0
Area of Origin: Courtyard, patio, porch, terrace
Heat Source: Heat from other open flame or smoking materials
Item First Ignited: Flammable liquid/gas - uncontained
Type of Material: LP gas
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Installation deficiency",2021-07-07
AZ_08293_07082021_2116546_0,2925 S ROOSEVELT ST Tempe AZ 85282,"On Site Materials #1: On-site materials, other
Area of Origin: Engine area, running gear, wheel area
Heat Source: Heat source: other
Item First Ignited: Flammable liquid/gas - in/from engine or burner
Type of Material: Flammable gas, other
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Other factor contributed to ignition",2021-07-08
AZ_08293_07112021_2116903_0,1635 N SCOTTSDALE RD Tempe AZ 85281,"Not Residential Flag: Y
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2021-07-11
AZ_08293_07122021_2116961_0,702 W WASHINGTON ST Tempe AZ 85281,"Number of Buildings Involved: 0.0
Area of Origin: Outside area, other
Heat Source: Undetermined
Item First Ignited: Light vegetation - not crop, including grass
Confined To Origin: Fire Spread was Confined to Object of Origin
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2021-07-12
AZ_08293_07132021_2117069_0,1110 E GILBERT DR Tempe AZ 85281,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 2580.0
Fire Origin (starting story): 1.0
Detector Presence: None Present
AES Presence: None Present",2021-07-13
AZ_08293_07132021_2117115_0,1155 W ELLIOT RD Tempe AZ 85284,"Number of Residential Units: 0.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 3.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1000.0
Fire Origin (starting story): 3.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Fire too small to operate
AES Presence: Present",2021-07-13
AZ_08293_07152021_2117256_0,1856 E APACHE BLVD Tempe AZ 85281,"Less Than One Acre: Y
Area of Origin: Open area - outside; included are farmland, field
Heat Source: Arcing
Item First Ignited: Electrical wire, cable insulation
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Plastic
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Electrical failure, malfunction, other
Equipment Involved: Electric meter, meter box
Fire Spread: Confined to object of origin
Structure Type: Structure type, other
Detector Presence: None Present
AES Presence: None Present",2021-07-15
AZ_08293_07162021_2117324_0,604 E GRACE DR Tempe AZ 85281,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Undetermined
Structure Type: Structure type, other",2021-07-16
AZ_08293_07202021_2117740_0,2615 S DORSEY LN Tempe AZ 85282,"Not Residential Flag: Y
Number of Buildings Involved: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Equipment Involved: Undetermined
Fire Spread: Confined to object of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 51600.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: More than 1 type present
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: No occupants
AES Presence: Present
AES Type: Wet pipe sprinkler
AES Operation: Failed to Operate",2021-07-20
AZ_08293_07212021_2117817_0,3730 S MILL AVE Tempe AZ 85282,"Number of Residential Units: 12.0
Number of Buildings Involved: 1.0
Area of Origin: Laundry area, wash house (laundry)
Heat Source: Undetermined
Item First Ignited: Undetermined
Type of Material: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Equipment Involved: Washer/dryer combination (within one frame)
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 2.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 22550.0
Fire Origin (starting story): 2.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: None Present",2021-07-21
AZ_08293_07232021_2118081_0,1841 E HERMOSA DR Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 0.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 2500.0
Fire Origin (starting story): 0.0
Detector Presence: None Present
AES Presence: None Present",2021-07-23
AZ_08052_07242021_2115440_0,6748 S DORSEY LN Tempe AZ 85283,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation",2021-07-24
AZ_08293_07242021_2118105_0,6748 S DORSEY LN Tempe AZ 85283,"Number of Residential Units: 1.0
Area of Origin: Vehicle storage area; garage, carport
Heat Source: Radiated, conducted heat from operating equipment
Item First Ignited: Structural component or finish, other
Type of Material: Sawn wood, including all finished lumber
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Short circuit arc from defective, worn insulation
Equipment Involved: Electrical wiring, other
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 0.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 2000.0
Fire Origin (starting story): 0.0
Detector Presence: Undetermined
AES Presence: None Present",2021-07-24
AZ_08293_07242021_2118148_0,4630 S LAKESHORE DR Tempe AZ 85282,"Number of Residential Units: 0.0
Not Residential Flag: Y
Number of Buildings Involved: 0.0
Area of Origin: Engine area, running gear, wheel area
Heat Source: Heat from undetermined smoking material
Item First Ignited: Multiple items first ignited
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Electrical failure, malfunction, other",2021-07-24
AZ_08293_07262021_2118339_0,2568 N SARATOGA ST Tempe AZ 85281,"On Site Materials #1: Undetermined
Material Storage Use #1: Undetermined
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause under investigation
Factors Contributing To Ignition #1: Undetermined",2021-07-26
AZ_08293_07262021_2118352_0,1053 W FOGAL Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Roof surface: exterior
Heat Source: Heat from powered equipment, other
Item First Ignited: Transformer, including transformer fluids
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Mechanical failure, malfunction, other
Human Factors #3: Unattended or unsupervised person
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1000.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Failed to Operate
Detector Failure Reason: Battery missing or disconnected
AES Presence: None Present",2021-07-26
AZ_08293_07282021_2118541_0,740 W UNIVERSITY DR Tempe AZ 85281,"Number of Residential Units: 0.0
Not Residential Flag: Y
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2021-07-28
AZ_08293_07282021_2118517_0,1717 S DORSEY LN Tempe AZ 85281,"Number of Residential Units: 0.0
Area of Origin: Vehicle storage area; garage, carport
Heat Source: Heat from powered equipment, other
Item First Ignited: Item First Ignited, Other
Type of Material: Type of material first ignited, other
Cause of Ignition: Unintentional",2021-07-28
AZ_08293_07292021_2118589_0,1971 E KRISTA Tempe AZ 85284,"Number of Residential Units: 1.0
Area of Origin: Duct: hvac, cable, exhaust, heating, or AC
Heat Source: Arcing
Item First Ignited: Electrical wire, cable insulation
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 2200.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Unknown
Detector Operation: Fire too small to operate
AES Presence: None Present",2021-07-29
AZ_08293_07312021_2118864_0,1949 E UNIVERSITY DR Tempe AZ 85281,"Number of Residential Units: 0.0
Number of Buildings Involved: 4.0
Area of Origin: Storage room, area, tank, or bin
Heat Source: Undetermined
Item First Ignited: Floor covering or rug/carpet/mat
Type of Material: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 4.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 536161.0
Fire Origin (starting story): 4.0
Item Contributing Most to Spread: Floor covering or rug/carpet/mat
Type Material Contributing Most To Spread: Fabric, fiber, cotton, blends, rayon, wool
Detector Presence: None Present
AES Presence: Present
AES Type: Wet pipe sprinkler
AES Operation: Fire too small to Operate",2021-07-31
AZ_08293_08032021_2119084_0,1001 W LAGUNA DR Tempe AZ 85282,"Number of Residential Units: 2.0
Number of Buildings Involved: 0.0
Acres Burned: 0.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2021-08-03
AZ_08293_08052021_2119322_0,1380 W ELLIOT RD Tempe AZ 85283,"Area of Origin: Operator/passenger area of transportation equip.
Heat Source: Hot or smoldering object, other
Item First Ignited: Upholstered sofa, chair, vehicle seats
Type of Material: Fabric, textile, fur, other
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Heat source too close to combustibles.",2021-08-05
AZ_08293_08062021_2119350_0,405 W 7TH ST Tempe AZ 85281,"Number of Residential Units: 1.0
Area of Origin: Bedroom - < 5 persons; included are jail or prison
Heat Source: Heat source: other
Item First Ignited: Appliance housing or casing
Type of Material: Type of material first ignited, other
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1000.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Failed to Operate
Detector Failure Reason: Battery missing or disconnected
AES Presence: None Present",2021-08-06
AZ_08293_08082021_2119618_0,2076 E DON CARLOS AVE Tempe AZ 85281,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause under investigation
Factors Contributing To Ignition #1: Undetermined
Structure Type: Structure type, other",2021-08-08
AZ_08293_08082021_2119619_0,244 E CONCORDA DR Tempe AZ 85282,"Number of Residential Units: 0.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause under investigation
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Open platform
Structure Status: Undetermined
Building Height: Stories Above Grade: 0.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 0.0
Fire Origin (starting story): 0.0
Detector Presence: None Present
AES Presence: None Present",2021-08-08
AZ_08293_08092021_2119669_0,1412 E DRAKE DR Tempe AZ 85283,"Number of Residential Units: 1.0
Area of Origin: Outside area, other
Heat Source: Undetermined
Item First Ignited: Light vegetation - not crop, including grass
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Undetermined",2021-08-09
AZ_08293_08092021_2119717_0,2160 E ELLIS DR Tempe AZ 85282,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Bathroom, checkroom, lavatory, locker room
Heat Source: Arcing
Item First Ignited: Item First Ignited, Other
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Plastic
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Electrical failure, malfunction, other
Equipment Involved: Outlet, receptacle
Fire Spread: Confined to object of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1565.0
Fire Origin (starting story): 1.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Failed to Operate
Detector Failure Reason: Battery discharged or dead
AES Presence: None Present",2021-08-09
AZ_08293_08142021_2120134_0,6000 S LAKESHORE DR Tempe AZ 85283,"Not Residential Flag: Y
Number of Buildings Involved: 1.0
Area of Origin: Assembly area - less than 100 persons
Heat Source: Hot or smoldering object, other
Item First Ignited: Item First Ignited, Other
Type of Material: Plastic
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Electrical failure, malfunction, other
Equipment Involved: Battery charger, rectifier
Suppression Factors #1: Trouble finding location
Suppression Factors #2: Secured area
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 83000.0
Fire Origin (starting story): 1.0
Item Contributing Most to Spread: Cabinetry (including built-in)
Type Material Contributing Most To Spread: Fiberboard, particleboard, and hardboard
Detector Presence: Detectors Present
Detector Type: More than 1 type present
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: No occupants
AES Presence: Present
AES Type: Wet pipe sprinkler
AES Operation: Operated and Effective
Number of Sprinklers Operating: 1.0",2021-08-14
AZ_08293_08162021_2120353_0,E ELLIOT RD Tempe AZ 85283,"On Site Materials #1: Gasoline, diesel fuel
Area of Origin: Engine area, running gear, wheel area
Heat Source: Heat from powered equipment, other
Item First Ignited: Electrical wire, cable insulation
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Electrical failure, malfunction, other",2021-08-16
AZ_08293_08202021_2120737_0,1701 E 8TH ST Tempe AZ 85281,"Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined",2021-08-20
AZ_08293_08202021_2120755_0,1701 E 8TH ST Tempe AZ 85281,"Number of Residential Units: 0.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Undetermined",2021-08-20
AZ_08293_08202021_2120839_0,2026 S HAMMOND DR Tempe AZ 85282,"Number of Residential Units: 1.0
Number of Buildings Involved: 1.0
Area of Origin: Cooking area, kitchen
Heat Source: Radiated, conducted heat from operating equipment
Item First Ignited: Packing, wrapping material
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Plastic
Cause of Ignition: Unintentional
Human Factors #3: Unattended or unsupervised person
Equipment Involved: Range, stove with/without oven, cooking surface
Fire Spread: Confined to object of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 3.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 1000.0
Fire Origin (starting story): 3.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Battery Only
Detector Operation: Fire too small to operate
AES Presence: None Present",2021-08-20
AZ_08293_08212021_2120918_0,2081 E ORANGE ST Tempe AZ 85281,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Structure Type: Structure type, other",2021-08-21
AZ_08293_08212021_2120941_0,1900 E APACHE Tempe AZ 85281,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause under investigation
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 5.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 750.0
Fire Origin (starting story): 5.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: Present",2021-08-21
AZ_08293_08222021_2121002_0,615 E TULANE DR Tempe AZ 85283,"Number of Residential Units: 4.0
Area of Origin: Display window
Heat Source: Spark, ember or flame from operating equipment
Item First Ignited: Curtains, blinds, drapery, tapestry
Type of Material: Flammable gas, other
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Heat source too close to combustibles.
Human Factors #3: Unattended or unsupervised person",2021-08-22
AZ_08293_08232021_2121092_0,3134 S EVERGREEN RD Tempe AZ 85282,"Number of Residential Units: 1.0
Number of Buildings Involved: 0.0
Area of Origin: Engine area, running gear, wheel area
Heat Source: Undetermined
Item First Ignited: Electrical wire, cable insulation
Confined To Origin: Fire Spread was Confined to Object of Origin
Type of Material: Plastic
Cause of Ignition: Unintentional",2021-08-23
AZ_08293_08232021_2121120_0,800 E SOUTHERN AVE Tempe AZ 85282,"Number of Residential Units: 1.0
Area of Origin: Corridor, mall
Heat Source: Radiated, conducted heat from operating equipment
Item First Ignited: Non-upholstered chair, bench
Type of Material: Natural gas
Cause of Ignition: Unintentional
Factors Contributing To Ignition #1: Misuse of material or product, other
Human Factors #2: Possibly impaired by alcohol or drugs",2021-08-23
AZ_08293_08232021_2121127_0,1730 E APACHE Tempe AZ 85281,"Number of Buildings Involved: 0.0
Area of Origin: Chute/container - trash, rubbish, waste
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause under investigation
Factors Contributing To Ignition #1: Abandoned or discarded materials or products",2021-08-23
AZ_08293_08242021_2121236_0,730 E MCKELLIPS RD Tempe AZ 85281,"Number of Residential Units: 0.0
Area of Origin: Duct: hvac, cable, exhaust, heating, or AC
Heat Source: Heat from powered equipment, other
Item First Ignited: Undetermined
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Mechanical failure, malfunction, other
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: In normal use
Building Height: Stories Above Grade: 1.0
Building Height: Stories Below Grade: 0.0
Total Square Feet: 40.0
Fire Origin (starting story): 1.0
Detector Presence: None Present
AES Presence: None Present",2021-08-24
AZ_08293_08252021_2121315_0,612 W 3RD ST Tempe AZ 85281,"Number of Residential Units: 1.0
Area of Origin: Other
Heat Source: Heat source: other
Item First Ignited: Item First Ignited, Other
Type of Material: Type of material first ignited, other
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Other factor contributed to ignition
Structure Type: Structure type, other",2021-08-25
AZ_08293_08282021_2121631_0,520 E BALBOA DR Tempe AZ 85282,"Number of Residential Units: 3.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Failure of equipment or heat source
Factors Contributing To Ignition #1: Mechanical failure, malfunction, other",2021-08-28
AZ_08293_08282021_2121639_0,324 E WEBER DR Tempe AZ 85281,"Number of Residential Units: 30.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Intentional
Factors Contributing To Ignition #1: Outside/open fire for warming or cooking",2021-08-28
AZ_08293_08292021_2121759_0,1975 E WILDERMUTH AVE Tempe AZ 85281,"On Site Materials #1: Undetermined
Material Storage Use #1: Undetermined
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause under investigation
Factors Contributing To Ignition #1: Undetermined",2021-08-29
AZ_08293_08302021_2121857_0,260 E RIO SALADO Tempe AZ 85281,"Number of Residential Units: 1.0
Area of Origin: Undetermined
Heat Source: Undetermined
Item First Ignited: Undetermined
Cause of Ignition: Cause undetermined after investigation
Factors Contributing To Ignition #1: Undetermined
Fire Spread: Confined to room of origin
Structure Type: Enclosed building
Structure Status: Undetermined
Building Height: Stories Above Grade: 7.0
Building Height: Stories Below Grade: 1.0
Total Square Feet: 900.0
Fire Origin (starting story): 2.0
Detector Presence: Detectors Present
Detector Type: Smoke
Detector Power: Hardwire with battery
Detector Operation: Operated
Detector Effectiveness: Alerted Occupants
AES Presence: Present",2021-08-30
